,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
3591,Trash,(I) (2014),R,114 min,"Adventure, Crime, Drama            ",7.1,50        ,"22,334",$0.01M,"Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong."
3592,The Butcher Boy,(1997),R,110 min,"Comedy, Drama            ",7.1,,"11,213",$1.82M,The antisocial son of an alcoholic father and a bipolar mother grows up in 1960s Ireland.
3593,Lore,(2012),Not Rated,109 min,"Drama, Romance, War            ",7.1,76        ,"15,581",$0.97M,"As the Allies sweep across Germany, Lore leads her siblings on a journey that exposes them to the truth of their parents' beliefs. An encounter with a mysterious refugee forces Lore to rely on a person she has always been taught to hate."
3594,Dragon Ball Z: Battle of Gods,(2013),TV-PG,85 min,"Animation, Action, Adventure            ",7.1,,"28,893",$2.55M,"The Z-Fighters must contend with Lord Beerus, the God of Destruction, but only a God can fight a God, and none of them are Gods. However with the creation of the Super Saiyan God, will the Z-Fighters be able to defeat Lord Beerus?"
3595,Into the White,(I) (2012),R,104 min,"Action, Biography, Drama            ",7.1,,"21,851",,"Norway, WWII: A group of British and German soldiers find themselves stranded in the wilderness after an aircraft battle. Finding shelter in the same cabin, they realize the only way to survive the winter is to place the rules of war aside."
3596,Code Unknown,(2000),Not Rated,118 min,Drama            ,7.1,74        ,"14,469",$0.10M,"A young man harasses a homeless woman, another man protests, the police arrest both and the woman has to leave the country. What were their various story-lines leading up to this event?"
3597,Trailer Park Boys: The Movie,(2006),R,95 min,"Comedy, Crime            ",7.1,38        ,"13,248",,"Ricky, Julian, and Bubbles come up with a scheme to steal large amounts of untraceable coins."
3598,Caramel,(2007),PG,95 min,"Comedy, Drama, Romance            ",7.1,70        ,"14,242",$1.06M,A romantic comedy centered on the daily lives of five Lebanese women living in Beirut.
3599,Pieta,(2012),Not Rated,103 min,"Crime, Drama, Thriller            ",7.1,72        ,"15,155",$0.02M,A loan shark is forced to reconsider his violent lifestyle after the arrival of a mysterious woman claiming to be his long-lost mother.
3600,Dhamaka,(2021),TV-14,103 min,"Crime, Drama, Thriller            ",7.1,,"41,796",,"Reassigned from TV to radio, a frustrated anchor sees both danger and opportunity when he receives threatening calls on the air."
3601,Kaabil,(2017),Not Rated,139 min,"Action, Crime, Drama            ",7.1,,"27,966",,A blind man seeks revenge against a corrupt politician and his brother after his wife is raped and killed.
3602,Under the Sand,(2000),Unrated,92 min,"Drama, Mystery            ",7.1,86        ,"11,058",$1.45M,"When her husband goes missing at the beach, a female professor begins to mentally disintegrate as her denial of his disappearance becomes delusional."
3603,Paddleton,(2019),TV-MA,89 min,"Comedy, Drama            ",7.1,70        ,"14,686",,An unlikely friendship between two misfit neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.
3604,Venus,(I) (2006),R,95 min,"Comedy, Drama, Romance            ",7.1,82        ,"13,231",$3.34M,Life for a pair of veteran actors gets turned upside down after they meet a brash teenager.
3605,Raajneeti,(2010),Not Rated,163 min,"Crime, Drama, Thriller            ",7.1,,"18,228",$1.44M,"Samar, the son of a political family, has chosen to go to the USA to live with his girlfriend. However, the death of his father makes him put his plans on hold and enter the dirty world of politics."
3606,Metallica Through the Never,(2013),R,93 min,Music            ,7.1,61        ,"17,888",$3.42M,"Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure."
3607,Brother,(I) (2000),R,114 min,"Crime, Drama, Thriller            ",7.1,47        ,"23,753",$0.45M,"A Japanese gangster is exiled to Los Angeles where his brother lives with a small but respectable multi-racial gang, who he inspires to expand their influence."
3608,The Age of Shadows,(2016),TV-MA,140 min,"Action, History, Thriller            ",7.1,78        ,"10,494",$0.54M,Korean resistance fighters smuggle explosives to destroy facilities controlled by Japanese forces in this period action thriller.
3609,Arthur Christmas,(2011),PG,97 min,"Animation, Adventure, Comedy            ",7.1,69        ,"63,074",$46.46M,Santa's clumsy son Arthur sets out on a mission with Grandsanta to give out a present they misplaced to a young girl in less than two hours.
3610,Made in Dagenham,(2010),R,113 min,"Comedy, Drama, History            ",7.1,65        ,"15,725",$1.09M,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination."
3611,Micmacs,(2009),R,105 min,"Action, Comedy, Crime            ",7.1,62        ,"30,782",$1.26M,A man and his friends come up with an intricate and original plan to destroy two big weapons manufacturers.
3612,War of the Arrows,(2011),R,122 min,"Action, Adventure            ",7.1,,"12,456",$0.25M,A skilled Korean archer goes up against the mighty force of Manchus with the sole purpose of rescuing his kidnapped sister.
3613,Priest,(1994),R,98 min,"Drama, Romance            ",7.1,,"10,729",$4.18M,"A homosexual Catholic priest finds out during confessional that a young girl is being sexually abused by her father, and has to decide how to deal with both that secret and his own."
3614,Cargo 200,(2007),,89 min,"Crime, Drama, Thriller            ",7.1,,"10,581",,A young woman is taken hostage by a police officer gone mad.
3615,Looking for Eric,(2009),Not Rated,116 min,"Comedy, Drama, Fantasy            ",7.1,66        ,"17,530",$0.06M,"Eric, a football fanatic postman whose life is descending into crisis, receives some life coaching from the famously philosophical Eric Cantona."
3616,Stage Beauty,(2004),R,106 min,Drama            ,7.1,64        ,"10,550",$0.78M,A female theatre dresser creates a stir and sparks a revolution in seventeenth century London theatre by playing Desdemona in Othello. But what will become of the male actor she once worked for and eventually replaced?
3617,Ruby & Quentin,(2003),Not Rated,85 min,"Comedy, Crime            ",7.1,,"29,817",,A tough criminal is arrested after hiding the loot from a Paris armored truck robbery. A talkative dimwit befriends him in prison and escapes with him - chased by police and his evil crime boss.
3618,The Connection,(2014),R,135 min,"Action, Crime, Thriller            ",7.1,67        ,"11,659",,A French police magistrate spends years trying to take down one of the country's most powerful drug rings.
3619,The Young Offenders,(2016),,83 min,"Adventure, Comedy, Crime            ",7.1,,"12,960",,Two teenage boys cycle 160km on stolen bikes pursued by police to find a missing bale of cocaine worth 7 million euro. Set around the real event of Ireland's biggest cocaine seizure in 2007 of 440 million euro.
3620,In the Company of Men,(1997),R,97 min,"Comedy, Drama            ",7.1,81        ,"13,991",$2.86M,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life."
3621,May God Save Us,(2016),TV-MA,127 min,"Crime, Drama, Thriller            ",7.1,,"11,639",,Inspectors Velarde and Alfaro must find what appears to be a serial killer. This hunt against the clock will make them realize something they'd never thought about: neither one of them is that different from the killer.
3622,Ill Manors,(2012),Not Rated,121 min,"Crime, Drama, Music            ",7.1,,"11,062",,"The lives of four drug dealers, one user, and two prostitutes are explored."
3623,Karthik Calling Karthik,(2010),Not Rated,135 min,"Drama, Mystery, Romance            ",7.1,,"12,749",$0.26M,"A much abused loner achieves success, and even wins the heart of his gorgeous co-worker, after getting early morning mysterious phone calls from someone."
3624,Hannah Arendt,(2012),Not Rated,113 min,"Biography, Drama            ",7.1,69        ,"11,677",$0.71M,"A look at the life of philosopher and political theorist Hannah Arendt, who reported for 'The New Yorker' on the trial of the Nazi leader Adolf Eichmann in Jerusalem."
3625,"He Loves Me, He Loves Me Not",(2002),PG-13,92 min,"Romance, Thriller            ",7.1,63        ,"19,283",$1.01M,"A young woman who is in love with a married doctor becomes dangerous when her attempts to persuade him to leave his wife are unsuccessful. However, when things are seen from his point of view, the real situation becomes clear."
3626,A Hijacking,(2012),R,103 min,"Drama, Thriller            ",7.1,82        ,"17,059",$0.41M,The crew of a Danish cargo ship is hijacked by Somali pirates who proceed to engage in escalating negotiations with authorities in Copenhagen.
3627,Crime Busters,(1977),PG,98 min,"Action, Comedy, Adventure            ",7.1,,"12,133",,An attempted robbery turns to be an unexpected recruitment when two unemployed men mistakenly break into a police office instead of a store.
3628,Khuda Haafiz,(2020),TV-MA,133 min,"Action, Crime, Drama            ",7.1,,"21,128",,A newly married couple's life falls in jeopardy when the wife goes missing under mysterious circumstances.
3629,Violent Cop,(1989),Not Rated,103 min,"Action, Crime, Drama            ",7.1,,"12,404",$0.00M,A violence prone police officer discovers that his colleague is trafficking drugs.
3630,9th Company,(2005),R,139 min,"Action, Drama, History            ",7.1,,"21,218",,"A group of Russian army recruits complete training and take their posting in late-1980s Afghanistan, where the insurgents are slowly gaining the upper hand."
3631,Bella,(2006),PG-13,91 min,"Drama, Romance            ",7.1,47        ,"10,783",$8.11M,A chef with a mysterious past spends the day with a waitress who needs a friend.
3632,The Trouble with Terkel,(2004),Not Rated,77 min,"Animation, Comedy, Musical            ",7.1,,"11,256",$0.01M,Terkel is an average teenager whose life takes a turn for the worse when a girl who had a crush on him kills herself and an unknown maniac starts stalking him.
3633,The Dark Valley,(2014),Not Rated,115 min,"Action, Drama, Western            ",7.1,,"13,879",,"Through a hidden path, a lone rider reaches a little town high up in the Alps. Nobody knows where the stranger comes from, nor what he wants there. But everyone knows that they don't want him to stay."
3634,A Touch of Sin,(2013),Not Rated,130 min,"Action, Drama            ",7.1,77        ,"12,214",$0.09M,Four independent stories set in modern China about random acts of violence.
3635,The Aura,(2005),Not Rated,134 min,"Crime, Drama, Thriller            ",7.1,78        ,"14,286",$0.06M,A deluded taxidermist plans the perfect crime.
3636,We Are the Best!,(2013),Not Rated,102 min,"Drama, Music            ",7.1,87        ,"10,963",$0.18M,Three girls in 1980s Stockholm decide to form a punk band -- despite not having any instruments and being told by everyone that punk is dead.
3637,3 Godfathers,(1948),Passed,106 min,"Drama, Western            ",7.1,82        ,"10,013",,Three outlaws on the run risk their freedom and their lives to return a newborn to civilization.
3638,The Teacher,(2022),,121 min,"Drama, Thriller            ",7.1,,"13,983",,"Follows Amala, whose seemingly perfect life is turned upside down after a scandalous video involving her goes viral, becoming a social pariah, but she fights on her own to try to get out of the hole."
3639,Frozen River,(2008),R,97 min,"Crime, Drama            ",7.1,82        ,"26,066",$2.51M,"A mom looks for another source of income, when her husband leaves with the money meant for the new mobile home. A nearby Indian territory stretches across the border to Canada with a drivable frozen river between. Smuggling?"
3640,A Small September Affair,(2014),,106 min,"Drama, Mystery, Romance            ",7.1,,"10,560",,"Eylül, who does not remember the last month after her accident, learns that she was in Bozcaada during this time and goes to Bozcaada to follow the truth and gets close to an artist named Tekin, who knows her."
3641,Timbuktu,(2014),PG-13,96 min,"Drama, War            ",7.1,92        ,"17,833",$1.08M,A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed.
3642,Son of Frankenstein,(1939),Approved,99 min,"Drama, Horror, Sci-Fi            ",7.1,,"10,972",,"Returning to the ancestral castle long after the death of the monster, the son of Dr. Frankenstein meets a mad shepherd who is hiding the comatose creature. To clear the family name, he revives the creature and tries to rehabilitate him."
3643,Klown,(2010),R,93 min,Comedy            ,7.1,62        ,"11,359",$0.07M,"In order to prove his fatherhood potential to his pregnant girlfriend, Frank 'kidnaps' her 12-year-old nephew and tags along on his best friend Casper's debauched weekend canoe trip."
3644,My Neighbors the Yamadas,(1999),PG,104 min,"Animation, Comedy, Family            ",7.1,75        ,"14,887",,The life and misadventures of a family in contemporary Japan.
3645,A Late Quartet,(2012),R,105 min,"Drama, Music            ",7.1,67        ,"14,948",$1.56M,"Members of a world-renowned string quartet struggle to stay together in the face of death, competing egos, and insuppressible lust."
3646,Fanaa,(2006),Not Rated,168 min,"Action, Drama, Romance            ",7.1,,"33,874",$2.10M,A sweet blind girl Zooni meets a flirty Rehan. She ignores her friends' warnings. It's her time to discover life. Is she making the right love choice?
3647,Woman of the Year,(1942),Passed,114 min,"Comedy, Drama, Romance            ",7.1,,"10,589",,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle."
3648,Election,(2005),Unrated,101 min,"Crime, Drama, Thriller            ",7.1,73        ,"10,854",,Rival gang leaders are locked in a struggle to become the new chairman of Hong Kong's Triad society.
3649,Shotgun Stories,(2007),PG-13,92 min,"Drama, Thriller            ",7.1,76        ,"10,880",$0.05M,"Set in Arkansas, this poetic and powerful film directed by Jeff Nichols (Mud, Take Shelter) tracks a blood feud that erupts when two sets of half-brothers come to blows at their father's funeral."
3650,36th Precinct,(2004),Not Rated,111 min,"Action, Crime, Drama            ",7.1,,"17,773",,"2 cops are promised by the retiring chief of the Paris police that the one, getting the violent gang robbing armored trucks, will get his job. The 2 will do whatever it takes to get the promotion, even if it means breaking the law."
3651,With a Friend Like Harry...,(2000),R,117 min,"Comedy, Drama, Mystery            ",7.1,75        ,"11,701",$3.82M,"Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn."
3652,Go for It,(1983),TV-PG,107 min,"Action, Adventure, Comedy            ",7.1,,"10,410",,"Two men meet in a strange situation and end up being mistaken first for robbers, then for Secret Service agents."
3653,Luck by Chance,(2009),Not Rated,156 min,Drama            ,7.1,58        ,"10,598",$0.36M,"When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend."
3654,Time,(2006),Not Rated,97 min,"Drama, Mystery, Romance            ",7.1,73        ,"12,634",$0.01M,"To save her relationship, a woman puts herself through extensive plastic surgery."
3655,Marighella,(2019),,155 min,"Action, Drama, History            ",7.1,,"55,567",,"Facing a violent military dictatorship and an intimidated opposition, writer-turned-politician Carlos Marighella articulates a resistance all the while ousting heinous crimes of torture and the infamous censorship instituted by the regime."
3656,Koi... Mil Gaya,(2003),Not Rated,171 min,"Action, Drama, Romance            ",7.1,,"25,595",$0.68M,"A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful."
3657,Who Finds a Friend Finds a Treasure,(1981),,108 min,"Adventure, Comedy, Action            ",7.1,,"12,182",,"On a small pacific island, Alan and Charlie try to find a war treasure left behind by the Japanese army in World War II."
3658,Double Trouble,(1984),TV-PG,99 min,"Action, Comedy            ",7.1,,"10,804",,A jazz musician and a stunt man are the spitting image of two millionaire brothers. They take the job to replace them in Rio de Janeiro when someone plans to assassinate them.
3659,Enthiran,(2010),Not Rated,174 min,"Action, Sci-Fi, Thriller            ",7.1,,"28,622",$4.37M,"A brilliant scientist creates a humanoid robot to protect mankind, but things go awry when human emotions are programmed and inner turmoil causes the robot to switch sides."
3660,Barefoot,(2005),,118 min,"Comedy, Drama, Romance            ",7.1,,"10,990",,Hedonistic bachelor Nick falls for an escaped mental patient.
3661,What Have I Done to Deserve This?,(1984),Not Rated,101 min,"Comedy, Drama            ",7.1,,"10,628",,"The vicissitudes of Gloria, a neurotic housewife, and her family's peculiar characters."
3662,Blackmail,(I) (2018),Not Rated,138 min,"Comedy, Thriller            ",7.1,,"11,136",,"When Dev finds out his wife is cheating on him, he secretly blackmails his wife and her lover as a form of revenge."
3663,Wazir,(I) (2016),Not Rated,103 min,"Action, Crime, Drama            ",7.1,,"19,470",$0.59M,A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.
3664,Toilet: A Love Story,(2017),Not Rated,155 min,"Comedy, Drama, Romance            ",7.1,,"22,289",$1.83M,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society."
3665,Gabbar Is Back,(2015),Not Rated,128 min,"Action, Crime, Drama            ",7.1,,"25,744",,A grief-stricken man takes the law into his own hands when he begins to kidnap and murder corrupt public servants.
3666,Climates,(2006),Unrated,98 min,"Drama, Romance            ",7.1,72        ,"13,604",$0.12M,"A dowdy university instructor Isa is an inattentive husband to his younger, TV-business wife Bahar. Self-absorbed and selfish, Isa only communicates in the most rudimentary way, while she, similarly, detaches into crying jags and juvenile behavior."
3667,Italian for Beginners,(2000),R,112 min,"Comedy, Drama, Romance            ",7.1,77        ,"13,586",$4.45M,Several lonely hearts in a semi-provincial suburb of a town in Denmark use a beginner's course in Italian as the platform to meet the romance of their lives.
3668,The Method,(2005),,115 min,"Drama, Thriller            ",7.1,68        ,"11,805",$0.01M,7 Spanish top corporate job candidates are left in a room and informed on computer screens about their tasks and that one of them is an observer. Let the psyching begin.
3669,Namastey London,(2007),,128 min,"Comedy, Drama, Romance            ",7.1,,"22,405",$1.21M,"A man takes his thoroughly-British daughter to his home country, India. There, he arranges her marriage to someone she considers a fool. The daughter attempts to outwit them, but the groom quietly and patiently hatches his own plan."
3670,Little Nicholas,(2009),Not Rated,91 min,"Comedy, Family            ",7.1,,"13,666",,"Nicholas has every reason to keep things in life unchanged; however, when he accidentally overhears mum and dad talking about a new baby brother, his world will turn upside down. Will they abandon him to make room for the little stranger?"
3671,Ferpect Crime,(2004),Not Rated,105 min,"Adventure, Comedy, Crime            ",7.1,68        ,"12,628",,"An ambitious salesman will do anything for that big promotion he's been chasing, but inevitably, he will learn that there is no such thing as the perfect crime."
3672,Paa,(2009),,133 min,"Comedy, Drama            ",7.1,30        ,"12,327",$0.20M,A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years.
3673,The Gendarme of Saint-Tropez,(1964),,90 min,"Comedy, Crime            ",7.1,,"13,137",,Gendarme Ludovic Cruchot is re-assigned to the French Riviera seaside resort town of Saint-Tropez where petty criminals and his own daughter give him a hard time.
3674,Race Gurram,(2014),Not Rated,163 min,"Action, Comedy            ",7.1,,"12,152",,"Two brothers have two different approaches to life. While one brother follows rules and regulations, the other does things his own way."
3675,The Women on the 6th Floor,(2010),Not Rated,102 min,Comedy            ,7.1,52        ,"10,485",$0.72M,"In 1960s Paris, a conservative couple's lives are turned upside down by a group of Spanish maids that live in the same building."
3676,Goodbye Bafana,(2007),R,118 min,"Biography, Drama, History            ",7.1,,"12,079",,Goodbye Bafana is the true story of a white South African racist whose life was profoundly altered by the black prisoner he guarded for twenty years. The prisoner's name was Nelson Mandela.
3677,The Bow,(2005),Not Rated,90 min,"Drama, Romance            ",7.1,,"11,559",,"On a fishing boat at sea, a 60-year old man has been raising a girl since she was a baby. It is agreed that they will get married on her 17th birthday, and she is 16 now. They live a quiet and secluded life, renting the boat to day fishermen and practicing strange divination rites. Their life changes when a teenage student comes aboard..."
3678,Asterix in Britain,(1986),Not Rated,79 min,"Animation, Adventure, Comedy            ",7.1,,"12,051",,"The diminutive Asterix and his rather larger companion Obelix, warriors of the last village in Gaul still free after the Roman invasion, set out on a mission to deliver a barrel of their ...                See full summary »"
3679,Shootout at Lokhandwala,(2007),Not Rated,122 min,"Action, Crime, History            ",7.1,,"10,546",$0.29M,"An account of the gangster Mahindra Dolas and his gang, which terrorized Mumbai City, and a massive war between Mumbai Police and gangs during 16 November 1991."
3680,Pearl,(2022),R,103 min,"Drama, Horror, Thriller            ",7.0,76        ,"56,576",,"In 1918, a young woman on the brink of madness pursues stardom in a desperate attempt to escape the drudgery, isolation and lovelessness of life on her parents' farm."
3681,The Unbearable Weight of Massive Talent,(2022),R,107 min,"Action, Comedy, Crime            ",7.0,68        ,"122,302",,Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.
3682,Barbarian,(2022),R,102 min,"Horror, Mystery, Thriller            ",7.0,78        ,"147,036",,A woman staying at an Airbnb discovers that the house she has rented is not what it seems.
3683,Matilda,(1996),PG,102 min,"Comedy, Family, Fantasy            ",7.0,72        ,"163,441",$33.08M,"A girl gifted with a keen intellect and psychic powers uses both to deal with her crude, distant family and free her kind teacher from their sadistic headmistress."
3684,The Northman,(2022),R,137 min,"Action, Adventure, Drama            ",7.0,82        ,"227,168",,A young Viking prince is on a quest to avenge his father's murder.
3685,The Outsiders,(1983),PG,91 min,"Crime, Drama            ",7.0,45        ,"90,991",$25.60M,"The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other."
3686,We're the Millers,(2013),R,110 min,"Comedy, Crime            ",7.0,44        ,"462,748",$150.39M,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.
3687,American Pie,(1999),R,95 min,Comedy            ,7.0,58        ,"417,113",$102.56M,Four teenage boys enter a pact to lose their virginity by prom night.
3688,The Fallout,(2021),R,96 min,Drama            ,7.0,84        ,"27,571",,"High schooler Vada navigates the emotional fallout she experiences in the wake of a school tragedy. Relationships with her family, friends and view of the world are forever altered."
3689,Transformers,(2007),PG-13,144 min,"Action, Adventure, Sci-Fi            ",7.0,61        ,"650,620",$319.25M,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
3690,The Platform,(2019),TV-MA,94 min,"Horror, Sci-Fi, Thriller            ",7.0,73        ,"244,028",,A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.
3691,Shazam!,(2019),PG-13,132 min,"Action, Adventure, Comedy            ",7.0,71        ,"361,966",$140.37M,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.
3692,Kids,(1995),Unrated,91 min,Drama            ,7.0,63        ,"81,284",$7.42M,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins."
3693,Prometheus,(I) (2012),R,124 min,"Adventure, Mystery, Sci-Fi            ",7.0,64        ,"621,035",$126.48M,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone."
3694,Last Night in Soho,(2021),R,116 min,"Drama, Horror, Mystery            ",7.0,65        ,"149,542",,"An aspiring fashion designer is mysteriously able to enter the 1960s, where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker."
3695,Star Trek Beyond,(2016),PG-13,122 min,"Action, Adventure, Sci-Fi            ",7.0,68        ,"251,457",$158.85M,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test."
3696,Super 8,(2011),PG-13,112 min,"Action, Mystery, Sci-Fi            ",7.0,72        ,"360,485",$127.00M,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town."
3697,Independence Day,(1996),PG-13,145 min,"Action, Adventure, Sci-Fi            ",7.0,59        ,"585,837",$306.17M,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive."
3698,Basic Instinct,(1992),R,127 min,"Drama, Mystery, Thriller            ",7.0,43        ,"207,747",$117.73M,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.
3699,Martyrs,(2008),R,99 min,Horror            ,7.0,,"99,435",,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity."
3700,Passengers,(I) (2016),PG-13,116 min,"Drama, Romance, Sci-Fi            ",7.0,41        ,"420,621",$100.01M,A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.
3701,Austin Powers: International Man of Mystery,(1997),PG-13,89 min,"Adventure, Comedy            ",7.0,51        ,"247,395",$53.88M,A world-class playboy and part-time secret agent from the 1960s emerges after thirty years in a cryogenic state to battle with his nemesis Dr. Evil.
3702,Orphan,(2009),R,123 min,"Horror, Mystery, Thriller            ",7.0,42        ,"238,802",$41.60M,A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.
3703,The Killing of a Sacred Deer,(2017),R,121 min,"Drama, Horror, Mystery            ",7.0,73        ,"163,819",$2.29M,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister."
3704,Sixteen Candles,(1984),PG,93 min,"Comedy, Romance            ",7.0,61        ,"120,438",$23.69M,"A girl's ""sweet"" sixteenth birthday is anything but special: her family forgets about it, and she suffers from every embarrassment possible."
3705,Thor,(2011),PG-13,115 min,"Action, Fantasy            ",7.0,57        ,"866,680",$181.03M,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
3706,The Cabin in the Woods,(2011),R,95 min,"Horror, Mystery, Thriller            ",7.0,72        ,"430,314",$42.07M,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods."
3707,Fast & Furious 6,(2013),PG-13,130 min,"Action, Adventure, Crime            ",7.0,61        ,"402,405",$238.68M,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty."
3708,Jack Reacher,(2012),PG-13,130 min,"Action, Mystery, Thriller            ",7.0,50        ,"349,418",$80.07M,A homicide investigator digs deeper into a case involving a trained military sniper responsible for a mass shooting.
3709,Easy A,(2010),PG-13,92 min,"Comedy, Drama, Romance            ",7.0,72        ,"401,180",$58.40M,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.
3710,World War Z,(2013),PG-13,116 min,"Action, Adventure, Horror            ",7.0,63        ,"686,451",$202.36M,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.
3711,Cleopatra,(1963),G,192 min,"Biography, Drama, History            ",7.0,60        ,"35,407",$57.78M,Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.
3712,Happy Gilmore,(1996),PG-13,92 min,"Comedy, Sport            ",7.0,31        ,"234,724",$38.62M,A rejected hockey player puts his skills to the golf course to save his grandmother's house.
3713,Cloverfield,(2008),PG-13,85 min,"Action, Adventure, Horror            ",7.0,64        ,"408,161",$80.05M,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.
3714,Jumanji,(1995),PG,104 min,"Adventure, Comedy, Family            ",7.0,39        ,"357,626",$100.48M,"When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game."
3715,Oblivion,(I) (2013),PG-13,124 min,"Action, Adventure, Sci-Fi            ",7.0,54        ,"536,901",$89.02M,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.
3716,Constantine,(2005),R,121 min,"Action, Fantasy, Horror            ",7.0,50        ,"357,696",$75.98M,"Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more."
3717,Smokey and the Bandit,(1977),PG,96 min,"Action, Adventure, Comedy            ",7.0,50        ,"53,800",$126.74M,"The Bandit is hired on to run a tractor-trailer full of beer over state lines, in hot pursuit by a pesky sheriff."
3718,Ant-Man and the Wasp,(2018),PG-13,118 min,"Action, Adventure, Comedy            ",7.0,70        ,"423,275",$216.65M,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past."
3719,Holes,(2003),PG,117 min,"Adventure, Comedy, Drama            ",7.0,71        ,"93,848",$67.41M,A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.
3720,Turning Red,(2022),PG,100 min,"Animation, Adventure, Comedy            ",7.0,83        ,"133,797",,A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited.
3721,Dirty Dancing,(I) (1987),PG-13,100 min,"Drama, Music, Romance            ",7.0,65        ,"242,151",$0.62M,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle."
3722,Death Proof,(2007),R,127 min,"Action, Thriller            ",7.0,,"300,300",,"Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans."
3723,Nightmare Alley,(2021),R,150 min,"Crime, Drama, Thriller            ",7.0,70        ,"152,547",,A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychologist bent on exposing him.
