,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
515,Brazil,1985,R,132,"Drama, Sci-Fi            ",7.9,84        ,204669,9.93,A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.
516,The Wrestler,2008,R,109,"Drama, Sport            ",7.9,80        ,312388,26.24,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle."
517,The Searchers,1956,Passed,119,"Adventure, Drama, Western            ",7.9,94        ,92312,,An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.
518,The Nightmare Before Christmas,1993,PG,76,"Animation, Family, Fantasy            ",7.9,82        ,350735,75.08,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
519,Spartacus,1960,PG-13,197,"Adventure, Biography, Drama            ",7.9,87        ,138144,30.00,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
520,Ghost in the Shell,1995,TV-MA,83,"Animation, Action, Crime            ",7.9,76        ,147833,0.52,A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.
521,The Wild Bunch,1969,R,135,"Action, Adventure, Drama            ",7.9,98        ,87114,12.06,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them."
522,Nosferatu,1922,Not Rated,94,"Fantasy, Horror            ",7.9,,100494,,Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.
523,Let the Right One In,2008,R,114,"Drama, Fantasy, Horror            ",7.9,82        ,221127,2.12,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl."
524,A Streetcar Named Desire,1951,PG,122,Drama            ,7.9,97        ,110849,8.00,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.
525,Before Midnight,2013,R,109,"Drama, Romance            ",7.9,94        ,163805,8.11,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.
526,A Fistful of Dollars,1964,R,99,"Action, Drama, Western            ",7.9,65        ,222785,14.50,"A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge."
527,The Manchurian Candidate,1962,PG-13,126,"Drama, Thriller            ",7.9,94        ,77132,,An American POW in the Korean War is brainwashed as an unwitting assassin for an international Communist conspiracy.
528,The Raid 2,2014,R,150,"Action, Crime, Thriller            ",7.9,71        ,126705,2.63,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force."
529,Doctor Zhivago,1965,PG-13,197,"Drama, Romance, War            ",7.9,69        ,79154,111.72,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution."
530,Togo,2019,PG,113,"Adventure, Biography, Drama            ",7.9,69        ,51653,,"The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race."
531,I Remember,1973,R,123,"Comedy, Drama            ",7.9,,44946,0.58,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.
532,King Kong,1933,Passed,100,"Adventure, Horror, Sci-Fi            ",7.9,92        ,87689,10.00,"A film crew goes to a tropical island for a location shoot, where they capture a colossal ape who takes a shine to their blonde starlet, and bring him back to New York City."
533,In the Heat of the Night,1967,Approved,110,"Drama, Mystery, Thriller            ",7.9,76        ,79191,24.38,"A black Philadelphia police detective is mistakenly suspected of a local murder while passing through a racially hostile Mississippi town, and after being cleared is reluctantly asked by the police chief to investigate the case."
534,The Big Sleep,1946,Passed,114,"Crime, Film-Noir, Mystery            ",7.9,86        ,87802,6.54,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail and what might be love."
535,Sing Street,2016,PG-13,106,"Comedy, Drama, Music            ",7.9,79        ,97024,3.24,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
536,Letters from Iwo Jima,2006,R,141,"Action, Adventure, Drama            ",7.9,89        ,165918,13.76,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
537,Three Colors: Blue,1993,R,94,"Drama, Music, Mystery            ",7.9,86        ,105731,1.32,A woman struggles to find a way to live her life after the death of her husband and child.
538,Hero,2002,PG-13,120,"Action, Adventure, Drama            ",7.9,85        ,184163,53.71,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors."
539,Charade,1963,Passed,113,"Comedy, Mystery, Romance            ",7.9,83        ,80822,13.47,Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?
540,A Taxi Driver,2017,Not Rated,137,"Action, Drama, History            ",7.9,69        ,27068,1.53,"A widowed father and taxi driver who drives a German reporter from Seoul to Gwangju to cover the 1980 uprising, soon finds himself regretting his decision after being caught in the violence around him."
541,Dancer in the Dark,2000,R,140,"Crime, Drama, Musical            ",7.9,61        ,112753,4.18,An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.
542,Shoplifters,2018,R,121,"Crime, Drama, Thriller            ",7.9,93        ,80319,3.31,A Japanese family with inadequate incomes depend on shoplifting to make ends meet.
543,The Artist,2011,PG-13,100,"Comedy, Drama, Romance            ",7.9,89        ,244527,44.67,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.
544,Harold and Maude,1971,PG,91,"Comedy, Drama, Romance            ",7.9,62        ,79397,,"Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral."
545,Notorious,1946,Not Rated,102,"Drama, Film-Noir, Romance            ",7.9,100        ,103427,10.46,The daughter of a convicted Nazi spy is asked by American agents to gather information on a ring of Nazi scientists in South America. How far will she have to go to ingratiate herself with them?
546,Strangers on a Train,1951,PG,101,"Crime, Drama, Film-Noir            ",7.9,88        ,136614,7.63,A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.
547,Whisper of the Heart,1995,G,111,"Animation, Drama, Family            ",7.9,75        ,66223,,"A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses."
548,The Killing,1956,Approved,84,"Crime, Drama, Film-Noir            ",7.9,91        ,92336,,Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.
549,Rope,1948,Approved,80,"Crime, Drama, Mystery            ",7.9,73        ,147429,,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.
550,Patton,1970,GP,172,"Biography, Drama, War            ",7.9,86        ,104779,61.70,The World War II phase of the career of controversial American general George S. Patton.
551,A Christmas Story,1983,PG,93,"Comedy, Family            ",7.9,77        ,160668,20.61,"In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift."
552,The Lion in Winter,1968,PG,134,"Biography, Drama, History            ",7.9,,32502,22.28,"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision."
553,Cat on a Hot Tin Roof,1958,Not Rated,108,Drama            ,7.9,84        ,51276,17.57,Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.
554,The Philadelphia Story,1940,Not Rated,112,"Comedy, Romance            ",7.9,96        ,71303,,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself."
555,3-Iron,2004,R,88,"Crime, Drama, Romance            ",7.9,72        ,56473,0.24,A transient young man breaks into empty homes to partake of the vacationing residents' lives for a few days.
556,The Adventures of Robin Hood,1938,PG,102,"Action, Adventure, Romance            ",7.9,97        ,52671,3.98,"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement."
557,Talk to Her,2002,R,112,"Drama, Mystery, Romance            ",7.9,86        ,114720,9.28,Two men share an odd friendship while they care for two women who are both in deep comas.
558,The Conformist,1970,R,113,Drama            ,7.9,100        ,31917,0.54,"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident."
559,Amour,2012,PG-13,127,Drama            ,7.9,95        ,102690,6.74,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested."
560,Arsenic and Old Lace,1944,Not Rated,118,"Comedy, Crime, Thriller            ",7.9,,72533,,A Brooklyn writer of books on the futility of marriage risks his reputation when he decides to tie the knot. Things get even more complicated when he learns on his wedding day that his beloved maiden aunts are habitual murderers.
561,Short Term 12,2013,R,96,Drama            ,7.9,82        ,89418,1.01,A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.
562,Mildred Pierce,1945,Approved,111,"Crime, Drama, Film-Noir            ",7.9,88        ,27165,,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.
563,Head-On,2004,R,121,"Drama, Romance            ",7.9,78        ,55730,,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love."
564,Kal Ho Naa Ho,2003,Not Rated,186,"Comedy, Drama, Musical            ",7.9,54        ,71725,1.79,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her."
565,My Name Is Khan,2010,PG-13,165,"Adventure, Drama, Romance            ",7.9,50        ,110601,4.02,An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.
566,Harvey,1950,Approved,104,"Comedy, Drama, Fantasy            ",7.9,,56729,,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows."
567,In Cold Blood,1967,R,134,"Biography, Crime, Drama            ",7.9,89        ,27618,,"Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers."
568,Laura,1944,Passed,88,"Drama, Film-Noir, Mystery            ",7.9,,48975,4.36,A police detective falls in love with the woman whose murder he is investigating.
569,The Sacrifice,1986,PG,149,Drama            ,7.9,,29450,0.30,"At the dawn of World War III, a man searches for a way to restore peace to the world and finds he must give something in return."
570,Kagemusha,1980,PG,162,"Drama, History, War            ",7.9,84        ,36714,,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.
571,In a Lonely Place,1950,Not Rated,94,"Drama, Film-Noir, Mystery            ",7.9,,33005,,"A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts."
572,The Thin Man,1934,TV-PG,91,"Comedy, Crime, Mystery            ",7.9,86        ,31167,,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
573,"4 Months, 3 Weeks and 2 Days",2007,Not Rated,113,Drama            ,7.9,97        ,61674,1.19,A woman assists her friend in arranging an illegal abortion in 1980s Romania.
574,Battleship Potemkin,1925,Not Rated,66,"Drama, History, Thriller            ",7.9,97        ,59355,0.05,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre."
575,Jab We Met,2007,Not Rated,138,"Comedy, Drama, Romance            ",7.9,,55477,0.41,A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.
576,Nine Queens,2000,R,114,"Crime, Drama, Thriller            ",7.9,80        ,54615,1.22,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"")."
577,About Elly,2009,TV-PG,119,"Drama, Mystery            ",7.9,87        ,54908,0.11,The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.
578,Super 30,2019,Not Rated,154,"Biography, Drama            ",7.9,,33799,2.27,Based on the life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for IIT aspirants in Patna.
579,The Way He Looks,2014,Not Rated,96,"Drama, Romance            ",7.9,71        ,26377,0.10,"Leonardo is a blind teenager searching for independence. His everyday life, the relationship with his best friend Giovana, and the way he sees the world change completely with the arrival of Gabriel."
580,The Return,2003,Not Rated,110,Drama            ,7.9,82        ,46322,0.50,"In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces."
581,The Lost Weekend,1945,Passed,101,"Drama, Film-Noir            ",7.9,,38528,9.46,The desperate life of a chronic alcoholic is followed through a four-day drinking bout.
582,The Big Heat,1953,Passed,89,"Crime, Film-Noir, Thriller            ",7.9,,27645,,Tough cop Dave Bannion takes on a politically powerful crime syndicate.
583,Hiroshima Mon Amour,1959,Not Rated,90,"Drama, Romance            ",7.9,,33816,0.09,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.
584,Le Cercle Rouge,1970,Not Rated,140,"Crime, Drama, Thriller            ",7.9,92        ,26469,0.37,"After leaving prison, master thief Corey crosses paths with a notorious escapee and an alcoholic former policeman. The trio proceed to plot an elaborate heist."
585,Miracle on 34th Street,1947,Not Rated,96,"Comedy, Drama, Family            ",7.9,88        ,51133,2.65,"After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mistaken."
586,Elevator to the Gallows,1958,Not Rated,91,"Crime, Drama, Thriller            ",7.9,94        ,26976,0.11,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events."
587,The Rules of the Game,1939,Not Rated,110,"Comedy, Drama            ",7.9,99        ,30059,,"A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau."
588,No Man's Land,2001,R,98,"Comedy, Drama, War            ",7.9,84        ,47865,1.06,"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap."
589,Beauty and the Beast,1946,Not Rated,93,"Drama, Fantasy, Romance            ",7.9,92        ,27158,0.30,"A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her."
590,Sullivan's Travels,1941,Passed,90,"Adventure, Comedy, Drama            ",7.9,,27282,,Hollywood director John L. Sullivan sets out to experience life as a homeless person in order to gain relevant life experience for his next movie.
591,C.R.A.Z.Y.,2005,Not Rated,129,"Comedy, Drama            ",7.9,81        ,33426,,"A young French Canadian, one of five boys in a conservative family in the 1960s and 1970s, struggles to reconcile his emerging identity with his father's values."
592,Through a Glass Darkly,1961,Not Rated,90,Drama            ,7.9,84        ,26244,,"Recently released from a mental hospital, Karin rejoins her emotionally disconnected family in their island home, only to slip from reality as she begins to believe she is being visited by God."
593,Gully Boy,2019,Not Rated,154,"Drama, Music, Romance            ",7.9,65        ,41179,5.57,A coming-of-age story based on the lives of street rappers in Mumbai.
594,M.S. Dhoni: The Untold Story,2016,Not Rated,184,"Biography, Drama, Sport            ",7.9,,62467,1.78,The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.
595,Dev.D,2009,Not Rated,144,"Comedy, Drama, Romance            ",7.9,,31316,0.01,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?"
596,Airlift,2016,Not Rated,130,"Action, Drama, History            ",7.9,,57773,,"When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen."
597,Badhaai Ho,2018,Not Rated,124,"Comedy, Drama            ",7.9,,35886,,A man is embarrassed when he finds out his mother is pregnant.
598,Pad Man,2018,PG-13,140,"Comedy, Drama            ",7.9,,27173,1.66,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India."
599,Baby,2015,Not Rated,159,"Action, Crime, Thriller            ",7.9,,58739,,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India."
600,The Batman,2022,PG-13,176,"Action, Crime, Drama            ",7.8,72        ,695228,369.35,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement."
601,All Quiet on the Western Front,2022,R,148,"Action, Drama, War            ",7.8,76        ,200360,,A young German soldier's terrifying experiences and distress on the western front during World War I.
602,The Gentlemen,2019,R,113,"Action, Comedy, Crime            ",7.8,51        ,358453,36.47,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
603,Tombstone,1993,R,130,"Biography, Drama, History            ",7.8,50        ,155188,56.51,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating."
604,RRR,2022,Not Rated,187,"Action, Drama            ",7.8,83        ,148433,14.50,A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.
605,The Notebook,2004,PG-13,123,"Drama, Romance            ",7.8,53        ,586359,81.00,"A poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom. However, social differences soon get in the way."
606,Pride & Prejudice,2005,PG,129,"Drama, Romance            ",7.8,82        ,306913,38.41,"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?"
607,The Breakfast Club,1985,R,97,"Comedy, Drama            ",7.8,66        ,412185,45.88,Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.
608,Little Women,2019,PG,135,"Drama, Romance            ",7.8,91        ,217717,108.10,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
609,Rogue One: A Star Wars Story,2016,PG-13,133,"Action, Adventure, Sci-Fi            ",7.8,65        ,655461,532.18,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction."
610,Drive,2011,R,100,"Action, Drama            ",7.8,78        ,661527,35.06,A mysterious Hollywood action film stuntman gets in trouble with gangsters when he tries to help his neighbor's husband rob a pawn shop while serving as his getaway driver.
611,Call Me by Your Name,2017,R,132,"Drama, Romance            ",7.8,94        ,286770,18.10,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant."
612,The Hobbit: An Unexpected Journey,2012,PG-13,169,"Adventure, Fantasy            ",7.8,58        ,842336,303.00,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug."
613,The Big Short,2015,R,130,"Biography, Comedy, Drama            ",7.8,81        ,445199,70.26,"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is."
614,The Irishman,2019,R,209,"Biography, Crime, Drama            ",7.8,94        ,401747,7.00,"An illustration of Frank Sheeran's life, from W.W.II veteran to hit-man for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa."
615,Dunkirk,2017,PG-13,106,"Action, Drama, History            ",7.8,94        ,679418,188.37,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II."
616,The Hateful Eight,2015,R,168,"Crime, Drama, Mystery            ",7.8,68        ,621095,54.12,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters."
617,Star Wars: Episode VII - The Force Awakens,2015,PG-13,138,"Action, Adventure, Sci-Fi            ",7.8,80        ,945205,936.66,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace."
618,Atonement,2007,R,123,"Drama, Mystery, Romance            ",7.8,85        ,286561,50.93,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.
619,Ferris Bueller's Day Off,1986,PG-13,103,Comedy            ,7.8,61        ,368342,70.14,"A high school wise guy is determined to have a day off from school, despite what the Principal thinks of that."
620,About Time,2013,R,123,"Comedy, Drama, Fantasy            ",7.8,55        ,363096,15.32,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think."
621,Apocalypto,2006,R,139,"Action, Adventure, Drama            ",7.8,68        ,319379,50.87,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression."
622,The Social Network,2010,PG-13,120,"Biography, Drama            ",7.8,95        ,720931,96.96,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business."
623,The Untouchables,1987,R,119,"Crime, Drama, Thriller            ",7.8,79        ,317895,76.27,"During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him."
624,Ghostbusters,1984,PG,105,"Action, Comedy, Fantasy            ",7.8,71        ,424568,238.63,"Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers."
625,Nightcrawler,2014,R,117,"Crime, Drama, Thriller            ",7.8,76        ,567004,32.38,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story."
626,Hidden Figures,2016,PG,127,"Biography, Drama, History            ",7.8,74        ,239687,169.61,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.
627,The Girl with the Dragon Tattoo,2011,R,158,"Crime, Drama, Mystery            ",7.8,71        ,473120,102.52,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.
628,Predator,1987,R,107,"Action, Adventure, Horror            ",7.8,47        ,433184,59.74,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.
629,Little Miss Sunshine,2006,R,101,"Comedy, Drama            ",7.8,80        ,493864,59.89,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.
630,The Sandlot,1993,PG,101,"Comedy, Drama, Family            ",7.8,55        ,96051,32.42,"In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures."
631,Willy Wonka & the Chocolate Factory,1971,G,100,"Family, Fantasy, Musical            ",7.8,67        ,208555,4.00,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.
632,The Worst Person in the World,2021,R,128,"Comedy, Drama, Romance            ",7.8,90        ,78880,,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is."
633,Hot Fuzz,2007,R,121,"Action, Comedy, Mystery            ",7.8,81        ,515835,23.64,"A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town."
634,Remember the Titans,2000,PG,113,"Biography, Drama, Sport            ",7.8,48        ,221598,115.65,The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.
635,Taken,2008,PG-13,90,"Action, Crime, Thriller            ",7.8,51        ,613332,145.00,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris."
636,The Curious Case of Benjamin Button,2008,PG-13,166,"Drama, Fantasy, Romance            ",7.8,70        ,665910,127.51,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences."
637,Manchester by the Sea,2016,R,137,Drama            ,7.8,96        ,292608,47.70,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.
638,Captain America: Civil War,2016,PG-13,147,"Action, Sci-Fi            ",7.8,75        ,808067,408.08,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.
639,American Gangster,2007,R,157,"Biography, Crime, Drama            ",7.8,76        ,435172,130.16,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film."
640,Skyfall,2012,PG-13,143,"Action, Adventure, Thriller            ",7.8,81        ,708314,304.36,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
641,Cast Away,2000,PG-13,143,"Adventure, Drama, Romance            ",7.8,73        ,607377,233.63,A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.
642,Captain Fantastic,2016,R,118,"Comedy, Drama            ",7.8,72        ,224682,5.88,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
643,Misery,1990,R,107,"Drama, Thriller            ",7.8,75        ,220236,61.28,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse."
644,Moonrise Kingdom,2012,PG-13,94,"Comedy, Drama, Family            ",7.8,84        ,356196,45.51,"A pair of young lovers flee their New England town, which causes a local search party to fan out to find them."
645,Captain America: The Winter Soldier,2014,PG-13,136,"Action, Adventure, Sci-Fi            ",7.8,70        ,863347,259.77,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
646,East of Eden,1955,PG,118,Drama            ,7.8,72        ,46955,,"Two brothers in 1910s California struggle to maintain their strict, Bible-toting father's favor as an old secret about their long-absent mother comes to light."
647,Boyz n the Hood,1991,R,112,"Crime, Drama            ",7.8,76        ,145727,57.50,"Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects."
648,Mary Poppins,1964,G,139,"Comedy, Family, Fantasy            ",7.8,88        ,177945,102.27,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father."
649,The Fugitive,1993,PG-13,130,"Action, Crime, Drama            ",7.8,87        ,303755,183.88,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal."
650,A Bronx Tale,1993,R,121,"Crime, Drama            ",7.8,80        ,147939,17.27,A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.
651,The Holy Mountain,1973,R,114,"Adventure, Drama, Fantasy            ",7.8,76        ,45152,0.06,"In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment."
652,The Hobbit: The Desolation of Smaug,2013,PG-13,161,Fantasy            ,7.8,66        ,677364,258.37,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring."
653,Back to the Future Part II,1989,PG,108,"Adventure, Comedy, Sci-Fi            ",7.8,57        ,546312,118.50,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip."
654,Serenity,2005,PG-13,119,"Action, Adventure, Sci-Fi            ",7.8,74        ,299837,25.51,The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.
655,I Saw the Devil,2010,Not Rated,144,"Action, Crime, Drama            ",7.8,67        ,136424,0.13,A secret agent exacts revenge on a serial killer through a series of captures and releases.
656,The Last Samurai,2003,R,154,"Action, Drama            ",7.8,55        ,450912,111.11,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
